Id,Timestamp,FirebaseUserId,Latitude,Longitude,prevTimestamp,prevLatitude,prevLongitude,MpH,rollingaverage
25300188,2022-01-29 01:16:04,109409728062644297175,41.78471748734710,-72.51995921976280,2022-01-29 01:13:56,41.78459653629480,-72.51998313110340,0.2375,"1,525,825.8601"
25300189,2022-01-29 01:16:30,109409728062644297175,41.78471748734710,-72.51995921976280,2022-01-29 01:16:04,41.78471748734710,-72.51995921976280,0.0000,"1,525,816.9591"
25300190,2022-01-29 01:18:15,109409728062644297175,41.78465143661570,-72.51995202139840,2022-01-29 01:16:30,41.78471748734710,-72.51995921976280,0.1564,"1,525,816.9643"
25300191,2022-01-29 01:18:16,109409728062644297175,41.78458671888500,-72.51994704996750,2022-01-29 01:18:15,41.78465143661570,-72.51995202139840,15.1100,"1,525,818.2673"
25300192,2022-01-29 01:21:02,109409728062644297175,41.78458671888500,-72.51994704996750,2022-01-29 01:18:16,41.78458671888500,-72.51994704996750,0.0000,"1,525,816.8042"
25300193,2022-01-29 01:21:04,109409728062644297175,41.78440995521660,-72.51979570033790,2022-01-29 01:21:02,41.78458671888500,-72.51994704996750,20.5138,20.9807
25300194,2022-01-29 01:23:43,109409728062644297175,41.78437348409700,-72.51993762185180,2022-01-29 01:21:04,41.78440995521660,-72.51979570033790,0.1753,20.9382
25300195,2022-01-29 01:23:58,109409728062644297175,41.78437348409700,-72.51993762185180,2022-01-29 01:23:43,41.78437348409700,-72.51993762185180,0.0000,18.2496
25300196,2022-01-29 01:23:59,109409728062644297175,41.78442169499860,-72.51990680639310,2022-01-29 01:23:58,41.78437348409700,-72.51993762185180,11.2640,19.2436
25300197,2022-01-29 01:26:37,109409728062644297175,41.78449929211960,-72.51980204320770,2022-01-29 01:23:59,41.78442169499860,-72.51990680639310,0.1732,19.2593
25300198,2022-01-29 01:27:01,109409728062644297175,41.78453008373930,-72.51986429564150,2022-01-29 01:26:37,41.78449929211960,-72.51980204320770,0.5701,4.3818
25300199,2022-01-29 01:27:14,109409728062644297175,41.78449929211960,-72.51980204320770,2022-01-29 01:27:01,41.78453008373930,-72.51986429564150,1.1193,4.4620
25300200,2022-01-29 01:27:14,109409728062644297175,41.78452945607330,-72.51986310543440,2022-01-29 01:27:14,41.78449929211960,-72.51980204320770,NULL,4.9082
25300201,2022-01-29 01:27:47,109409728062644297175,41.78456615139000,-72.51997956882470,2022-01-29 01:27:14,41.78452945607330,-72.51986310543440,0.7053,4.9631
25300202,2022-01-29 01:29:36,109409728062644297175,41.78452656041200,-72.51993716949710,2022-01-29 01:27:47,41.78456615139000,-72.51997956882470,0.1158,3.4637
25300203,2022-01-29 01:29:37,109409728062644297175,41.78452656516880,-72.51993719940500,2022-01-29 01:29:36,41.78452656041200,-72.51993716949710,0.0044,3.4641
25300204,2022-01-29 01:33:01,109409728062644297175,41.78462973502110,-72.52014142945820,2022-01-29 01:29:37,41.78452656516880,-72.51993719940500,0.2245,1.4352
25300205,2022-01-29 01:33:04,109409728062644297175,41.78462973502110,-72.52014142945820,2022-01-29 01:33:01,41.78462973502110,-72.52014142945820,0.0000,1.4177
25300206,2022-01-29 01:34:16,109409728062644297175,41.78451979031880,-72.51986185602460,2022-01-29 01:33:04,41.78462973502110,-72.52014142945820,0.8192,1.4996
25300207,2022-01-29 01:34:21,109409728062644297175,41.78451979031880,-72.51986185602460,2022-01-29 01:34:16,41.78451979031880,-72.51986185602460,0.0000,0.3732
25300208,2022-01-29 01:34:21,109409728062644297175,41.78456971918860,-72.51989186520520,2022-01-29 01:34:21,41.78451979031880,-72.51986185602460,77.1969,8.0755
25300209,2022-01-29 01:34:21,109409728062644297175,41.78456899229520,-72.51989127128970,2022-01-29 01:34:21,41.78456971918860,-72.51989186520520,1.9391,8.2125
25300210,2022-01-29 01:35:21,109409728062644297175,41.78456988255700,-72.51998285415250,2022-01-29 01:34:21,41.78456899229520,-72.51989127128970,0.2834,8.1289
25300211,2022-01-29 01:35:22,109409728062644297175,41.78452384870690,-72.51991344636640,2022-01-29 01:35:21,41.78456988255700,-72.51998285415250,21.0051,9.2994
25300212,2022-01-29 01:36:30,109409728062644297175,41.78452384870690,-72.51991344636640,2022-01-29 01:35:22,41.78452384870690,-72.51991344636640,0.0000,9.2353
25300213,2022-01-29 01:36:30,109409728062644297175,41.78449842479300,-72.51989197771130,2022-01-29 01:36:30,41.78452384870690,-72.51991344636640,9.1732,10.0587
25300214,2022-01-29 01:37:09,109409728062644297175,41.78457900238960,-72.52000158192650,2022-01-29 01:36:30,41.78449842479300,-72.51989197771130,0.7305,10.1247
25300215,2022-01-29 01:41:21,109409728062644297175,41.78466460621610,-72.52006899451930,2022-01-29 01:37:09,41.78457900238960,-72.52000158192650,0.0982,10.1132
25300216,2022-01-29 01:41:22,109409728062644297175,41.78458794941740,-72.51994678286170,2022-01-29 01:41:21,41.78466460621610,-72.52006899451930,35.9719,13.3834
25300217,2022-01-29 01:45:23,109409728062644297175,41.78458794941740,-72.51994678286170,2022-01-29 01:41:22,41.78458794941740,-72.51994678286170,0.0000,13.3089
25300218,2022-01-29 01:45:23,109409728062644297175,41.78462781741980,-72.51975714452320,2022-01-29 01:45:23,41.78458794941740,-72.51994678286170,119.4653,24.1694
25300219,2022-01-29 01:45:48,109409728062644297175,41.78455058800480,-72.51990578525200,2022-01-29 01:45:23,41.78462781741980,-72.51975714452320,1.3880,17.2777
25300220,2022-01-29 01:48:49,109409728062644297175,41.78466438726690,-72.51983831782940,2022-01-29 01:45:48,41.78455058800480,-72.51990578525200,0.1705,17.1169
25300221,2022-01-29 01:48:50,109409728062644297175,41.78458975637920,-72.51987975854460,2022-01-29 01:48:49,41.78466438726690,-72.51983831782940,34.5600,20.2330
25300222,2022-01-29 01:49:01,109409728062644297175,41.78457670907850,-72.51992821609000,2022-01-29 01:48:50,41.78458975637920,-72.51987975854460,0.8703,18.4025
25300223,2022-01-29 01:49:43,109409728062644297175,41.78457670907850,-72.51992821609000,2022-01-29 01:49:01,41.78457670907850,-72.51992821609000,0.0000,18.4025
25300224,2022-01-29 01:49:43,109409728062644297175,41.78455841226340,-72.51992504249020,2022-01-29 01:49:43,41.78457670907850,-72.51992821609000,8.4369,18.3356
25300225,2022-01-29 02:00:57,109409728062644297175,41.78466460617340,-72.52006899537790,2022-01-29 01:49:43,41.78455841226340,-72.51992504249020,0.0557,18.2743
25300226,2022-01-29 02:00:57,109409728062644297175,41.78453885670350,-72.51987116790790,2022-01-29 02:00:57,41.78466460617340,-72.52006899537790,271.2640,42.9257
25300227,2022-01-29 02:00:58,109409728062644297175,41.78453873450290,-72.51987098105050,2022-01-29 02:00:57,41.78453885670350,-72.51987116790790,0.1535,39.6695
25300228,2022-01-29 02:02:25,109409728062644297175,41.78453873450290,-72.51987098105050,2022-01-29 02:00:58,41.78453873450290,-72.51987098105050,0.0000,39.6695
25300229,2022-01-29 02:02:25,109409728062644297175,41.78451977877050,-72.51986182907390,2022-01-29 02:02:25,41.78453873450290,-72.51987098105050,19.5311,30.5845
25300230,2022-01-29 02:04:08,109409728062644297175,41.78447759108260,-72.51987616470340,2022-01-29 02:02:25,41.78451977877050,-72.51986182907390,0.1047,30.4679
25300231,2022-01-29 02:08:11,109409728062644297175,41.78455047223040,-72.51990574968310,2022-01-29 02:04:08,41.78447759108260,-72.51987616470340,0.0782,30.4595
25300232,2022-01-29 02:08:31,109409728062644297175,41.78455047223040,-72.51990574968310,2022-01-29 02:08:11,41.78455047223040,-72.51990574968310,0.0000,27.3177
25300233,2022-01-29 02:08:31,109409728062644297175,41.78440999366560,-72.51979570170530,2022-01-29 02:08:31,41.78455047223040,-72.51990574968310,69.3615,33.5442
25300234,2022-01-29 02:08:33,109409728062644297175,41.78448816049640,-72.51992576130330,2022-01-29 02:08:31,41.78440999366560,-72.51979570170530,20.4742,35.4054
25300235,2022-01-29 02:08:33,109409728062644297175,41.78449692359490,-72.51994027129770,2022-01-29 02:08:33,41.78448816049640,-72.51992576130330,10.1550,35.5616
25300236,2022-01-29 02:44:59,109409728062644297175,41.78453798139820,-72.52000153287210,2022-01-29 02:08:33,41.78449692359490,-72.51994027129770,0.0070,35.5572
25300237,2022-01-29 02:45:52,109409728062644297175,41.78453798139820,-72.52000153287210,2022-01-29 02:44:59,41.78453798139820,-72.52000153287210,0.0000,10.8968
25300238,2022-01-29 02:45:52,109409728062644297175,41.78457274401210,-72.52010028252670,2022-01-29 02:45:52,41.78453798139820,-72.52000153287210,65.4819,16.8358
25300239,2022-01-29 02:54:10,109409728062644297175,41.78457308268050,-72.51988052793480,2022-01-29 02:45:52,41.78457274401210,-72.52010028252670,0.0819,16.8432
25300240,2022-01-29 02:56:00,109409728062644297175,41.78452145644140,-72.51992995386960,2022-01-29 02:54:10,41.78457308268050,-72.51988052793480,0.1431,15.0807
